steamerid,firstname,lastname,DBteamId,IP,start_IP,relief_IP,start_percent,FBV,TBF,G,GS,W,L,SV,BB,K,HBP,ER,R,ERA,RA,H,HR,GB,FB,LD,K9,BB9,HR9,WHIP
11682,Carlos,Martinez,SLN,65,0,65,0,96.8,276,65,0.0289,4.0707,2.4233,1,22.0255,62.8195,4.2748,24.2387,26.6616,3.35612769230769,3.69160615384615,58.4473,5.36,86.2916,59.7969,38.0307,8.69808461538462,3.04968461538462,0.742153846153846,1.23804307692308
6324,Al,Alburquerque,DET,65,0,65,0,94,275,65,0,4.0746,2.4254,2,32.0186,77.1858,2.3981,24.2541,26.5563,3.35826,3.67702615384615,50.7224,5.27,72.7318,57.0191,32.2121,10.6872646153846,4.43334461538462,0.729692307692308,1.27293846153846
5722,Josh,Lueke,TBA,40,0,40,0,94.6,168,40,0,2.507,1.493,0,13.199,38.0185,1.3726,14.9304,16.2534,3.35934,3.657015,35.6688,4.58,44.2841,47.0304,23.0787,8.5541625,2.969775,1.0305,1.221695
7773,Shawn,Kelley,NYA,65,0,65,0,91.9,272,65,0,4.0726,2.4274,2,21.7666,66.5528,1.6283,24.2744,26.2735,3.36107076923077,3.63786923076923,57.287,8.99,64.7993,79.8227,36.3117,9.21500307692308,3.01383692307692,1.24476923076923,1.21620923076923
5867,Danny,Salazar,CLE,163.0368,163.0368,0,1,96.2,677,27.6333559322,27.6334,11.6786,8.6632,0,52.8329,178.6157,4.2896,60.906,66.2245,3.3621489136195,3.65574213919802,140.4305,17.71,172.9897,173.8656,90.9986,9.85999050521109,2.9164955396573,0.977632043808514,1.18539740721113
8048,Will,Smith,MIL,64.1808,19.1808,45,0.298855732555531,90.9,268,48.3650526316,3.3651,4.1132,2.7548,1,18.0307,62.8661,1.9571,23.9814,26.272,3.36288422705856,3.68409243886022,58.8862,6.87,82.3721,62.8293,37.433,8.81564112631815,2.5284243886022,0.963372223468701,1.19844096676888
1660,Jose,Contreras,PIT,1,0,1,0,90.8,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.3086,0.9091,0.0417,0.3738,0.4113,3.3642,3.7017,0.9161,0.08,1.3634,0.9477,0.5954,8.1819,2.7774,0.72,1.2247
7312,Josh,Collmenter,ARI,45.4444444444444,0,45.4444444444444,0,87.2,194,45.4444444444444,0.1595,2.7537,1.6589,0.9877,13.578,39.0766,1.2114,17.6171,19.0414,3.48896112469438,3.77103520782396,44.8539,6.35,49.3432,59.3868,28.1785,7.73888655256724,2.68904156479218,1.25757946210269,1.28578753056235
2145,Angel,Guzman,LAN,1,0,1,0,92.8,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.2541,0.873,0.0345,0.3739,0.4102,3.3651,3.6918,0.9381,0.1,1.3351,1.0437,0.5938,7.857,2.2869,0.9,1.1922
3656,Jim,Johnson,OAK,65,0,65,0,93.5,273,65,0,4.0687,2.4313,29,16.8226,49.3771,3.0395,24.3128,27.059,3.36638769230769,3.74663076923077,64.0343,4.56,109.4512,51.2926,41.3688,6.83682923076923,2.32928307692308,0.631384615384615,1.24395230769231
6785,Andrew,Miller,BOS,45,0,45,0,94.6,190,45,0.163,2.7871,1.6804,1,19.7315,51.6406,1.9282,16.8333,18.4426,3.36666,3.68852,37.1187,3.66,52.8718,38.3785,24.6804,10.32812,3.9463,0.732,1.26333777777778
9948,Mike,Dunn,MIA,65,0,65,0,94.1,277,65,0,4.0658,2.4342,3,26.3491,67.3551,1.6106,24.3416,26.5328,3.37037538461538,3.67377230769231,56.9173,6.36,70.6431,71.0008,37.1246,9.32609076923077,3.64833692307692,0.880615384615385,1.28102153846154
11827,Steve,Delabar,TOR,55,0,55,0,94.4,234,55,0,3.4384,2.0616,1,23.4013,63.3142,2.5468,20.6159,22.3529,3.37351090909091,3.65774727272727,45.7178,6.24,53.6333,59.9263,29.4375,10.3605054545455,3.82930363636364,1.02109090909091,1.25671090909091
6132,John,Ely,LAN,1,0,1,0,89.5,4,1,0,0.0625,0.0375,0,0.2474,0.8759,0.0371,0.375,0.4112,3.375,3.7008,0.9421,0.1,1.3386,1.0411,0.5941,7.8831,2.2266,0.9,1.1895
9195,Vic,Black,NYN,25,0,25,0,95.5,107,25,0,1.5624,0.9376,0,10.833,27.9186,1.0931,9.3755,10.223,3.37518,3.68028,20.7421,2.52,27.1401,25.239,13.2162,10.050696,3.89988,0.9072,1.263004
sa505235,Kirby,Yates,TBA,1,0,1,0,93.3,4,1,0,0.0625,0.0375,0,0.4454,1.0595,0.0459,0.3752,0.4104,3.3768,3.6936,0.8285,0.09,1.1267,1.0089,0.5397,9.5355,4.0086,0.81,1.2739
6653,Jim,Henderson,MIL,65,0,65,0,95,275,65,0,4.0603,2.4397,30,25.264,73.2932,2.4712,24.3968,26.4698,3.37801846153846,3.66504923076923,54.2167,7.51,66.2306,69.4738,34.9847,10.1482892307692,3.49809230769231,1.03984615384615,1.22278
2431,Andrew,Carignan,OAK,1,0,1,0,93.7,4,1,0,0.0625,0.0375,0,0.3364,0.9394,0.0358,0.3754,0.4107,3.3786,3.6963,0.9012,0.1,1.2201,1.0622,0.5881,8.4546,3.0276,0.9,1.2376
1943,Zack,Greinke,LAN,189.44,189.44,0,1,91.4,788,30.0698412698272,30.0698,12.729,10.112,0,48.3643,164.5489,5.3768,71.1193,78.5164,3.37876741976351,3.73019214527027,176.2699,18.13,273.2711,175.6342,112.0671,7.81746252111486,2.29771273226351,0.861328125,1.18578019425676
9037,J.J.,Hoover,CIN,65,0,65,0,92.8,276,65,0,4.0596,2.4404,7,23.9169,68.3891,2.1542,24.4044,26.4135,3.37907076923077,3.65725384615385,56.3394,8.98,63.6128,78.5805,36.0338,9.46926,3.31157076923077,1.24338461538462,1.23471230769231
7489,Scott,Elbert,LAN,1,0,1,0,91.5,4,1,0,0.0624,0.0376,0,0.336,0.9662,0.0353,0.3756,0.4106,3.3804,3.6954,0.895,0.1,1.2096,1.0619,0.5671,8.6958,3.024,0.9,1.231
2080,Heath,Bell,TBA,54.320987654321,0,54.320987654321,0,92.9,227,54.320987654321,0,3.3876,2.0445,1.9753,16.0597,47.019,1.7895,20.4451,22.393,3.38738134090909,3.71011295454546,50.2834,5.81,69.0698,59.7099,32.5476,7.79019340909091,2.66080029545455,0.962611363636364,1.22131615909091
813,Randy,Choate,SLN,55,0,55,0,85.5,234,55,0,3.4296,2.0704,1,18.2709,45.3615,2.742,20.7041,23.0253,3.38794363636364,3.76777636363636,52.1942,3.59,88.9954,41.9385,34.1285,7.42279090909091,2.98978363636364,0.587454545454546,1.28118363636364
1953,Raul,Valdes,PHI,1,0.105,0.895,0.105,86.2,4,0.94640350877193,0.0114,0.0637,0.0401,0,0.2466,0.8811,0.0354,0.3769,0.4091,3.3921,3.6819,0.9494,0.14,1.1139,1.2816,0.5998,7.9299,2.2194,1.26,1.196
7441,Wade,Davis,KCA,64.5904,9.59040000000001,55,0.148480269513736,92.3,272,56.6825263158,1.6825,4.0988,2.5774,1,20.0894,56.1632,2.0212,24.4335,26.7117,3.40455392751864,3.72199738660854,60.0455,7.17,78.5703,73.9598,39.4785,7.82575738809483,2.79924880477594,0.999064876514157,1.2406626991008
4140,Jose,Mijares,SFN,1,0,1,0,89.9,4,1,0,0.0622,0.0378,0,0.3534,0.915,0.045,0.3785,0.413,3.4065,3.717,0.9171,0.1,1.1574,1.1603,0.5983,8.235,3.1806,0.9,1.2705
4020,Yusmeiro,Petit,SFN,83.3616,38.3616,45,0.460183105890482,88,346,51.7301052632,6.7301,5.3627,3.9062,0,17.3713,72.8073,1.5406,31.5602,34.3215,3.40734582829504,3.70546510623596,79.7548,9.63,97.769,101.5293,51.4519,7.86052211089998,1.87546424252893,1.03968733805493,1.16511799197712
7355,Casey,Janssen,TOR,65,0,65,0,89.8,271,65,0,4.0376,2.4624,32,16.25,58.462,2.469,24.6242,26.9711,3.40950461538462,3.73446,62.1024,6.89,86.8804,66.0754,39.65,8.09473846153846,2.25,0.954,1.20542153846154
12555,Tony,Cingrani,CIN,163.0368,163.0368,0,1,91.9,689,28.6029473684,28.6029,10.9197,9.8003,0,67.9722,187.6474,4.4134,61.7917,67.1446,3.41104155626214,3.70653373962197,133.6796,20.92,163.7755,173.0618,85.3593,10.358560766649,3.7522191308956,1.15483130189013,1.23684836797582
11720,Justin,Grimm,CHN,30,0,30,0,92.2,126,30,0,1.8629,1.1371,0,8.1578,26.538,0.9608,11.3707,12.4809,3.41121,3.74427,28.3283,3.03,40.9001,29.8749,18.154,7.9614,2.44734,0.909,1.21620333333333
1345,Blake,Wood,CLE,35,0,35,0,96.9,148,35,0,2.173,1.327,0,14.1124,36.997,1.2783,13.2703,14.5433,3.41236285714286,3.73970571428571,30.3004,2.95,43.2973,31.8335,19.6859,9.51351428571429,3.62890285714286,0.758571428571429,1.26893714285714
sa501237,Jake,Barrett,ARI,1,0,1,0,94.5,4,1,0,0.062,0.038,0,0.3363,0.9459,0.0399,0.3796,0.416,3.4164,3.744,0.8997,0.1,1.2776,1.0004,0.5801,8.5131,3.0267,0.9,1.236
9425,Doug,Fister,WAS,95.904,95.904,0,1,88.5,402,16.8252631579,16.8253,6.8266,5.3616,0,20.2009,75.6228,5.0964,36.4141,40.4465,3.41723911411411,3.79565503003003,95.1865,7.7,159.205,75.6001,61.6361,7.09673423423423,1.89573010510511,0.722597597597598,1.20315523857191
3164,Tim,Collins,KCA,45,0,45,0,93.1,191,45,0,2.7892,1.7108,1,20.338,46.9133,1.3068,17.1081,18.6453,3.42162,3.72906,37.6045,4.6,48.0855,48.6941,25.0174,9.38266,4.0676,0.92,1.28761111111111
11632,Heath,Hembree,SFN,20,0,20,0,92.1,85,20,0,1.2387,0.7613,0,7.4109,19.1851,0.7249,7.6125,8.3505,3.425625,3.757725,17.8589,1.7,25.5616,19.4971,11.6326,8.633295,3.334905,0.765,1.26349
10603,Chris,Sale,CHA,191.808,191.808,0,1,93.1,794,30.4457142857,30.4457,13.1181,10.0085,0,52.7154,198.2386,8.5774,73.0656,79.9717,3.42837837837838,3.75242586336336,170.6646,20.26,246.4913,177.0496,106.4411,9.30173611111111,2.47350788288288,0.950638138138138,1.1646021021021
11334,Tyler,Lyons,SLN,49.1808,19.1808,30,0.390005855943783,90.1,207,33.3650526316,3.3651,3.1574,2.2199,0,12.7192,41.5079,1.9641,18.7528,20.6018,3.43172945539723,3.77009320710521,47.1419,4.65,67.6946,50.1771,30.6851,7.59587277962132,2.32759125512395,0.850941830958423,1.21716401522545
13674,Onelki,Garcia,LAN,9.87654320987654,0,9.87654320987654,0,93.3,42,9.87654320987654,0.1074,0.5931,0.3753,0,4.4817,10.2444,0.3782,3.7688,4.135,3.434319,3.76801875,8.3659,0.88,12.1361,9.2491,5.3387,9.3352095,4.083949125,0.8019,1.3008195
7274,Craig,Stammen,WAS,55,0,55,0,91.4,231,55,0,3.3998,2.1002,1,16.8235,49.2227,1.4781,21.0018,23.1446,3.43665818181818,3.78729818181818,51.2536,4.65,79.604,48.0202,33.5012,8.05462363636364,2.75293636363636,0.760909090909091,1.23776545454545
8992,Arquimedes,Caminero,MIA,30,0,30,0,95.1,128,30,0,1.8528,1.1472,0,11.81,30.6033,1.3103,11.4716,12.4987,3.44148,3.74961,26.6076,2.87,33.7358,32.3197,17.2912,9.18099,3.543,0.861,1.28058666666667
7555,Nick,Vincent,SDN,55,0,55,0,89.7,233,55,0,3.3964,2.1036,2,17.8215,51.3938,2.2591,21.0356,23.0118,3.44218909090909,3.76556727272727,50.2797,5.76,69.8453,57.3049,31.616,8.40989454545454,2.91624545454546,0.942545454545454,1.23820363636364
sa549662,Zachary,Thornton,PIT,1,0.084,0.916,0.084,91.2,4,1,0,0.0617,0.0383,0,0.2891,0.8769,0.0351,0.3831,0.4198,3.4479,3.7782,0.9398,0.1,1.3241,1.0361,0.6081,7.8921,2.6019,0.9,1.2289
9794,Rex,Brothers,COL,65,0,65,0,93.4,277,65,0,4.008,2.492,11,29.4246,74.1155,1.5092,24.9205,27.2818,3.45053076923077,3.77748,54.8824,5.88,76.9445,54.4531,37.5721,10.2621461538462,4.07417538461538,0.814153846153846,1.29703076923077
2660,Brett,Cecil,TOR,55,0,55,0,92,231,55,0.1754,3.3602,2.1046,1,15.9685,51.8803,2.0604,21.0873,22.9767,3.45064909090909,3.75982363636364,51.5608,6.43,66.6931,60.2956,32.9187,8.48950363636364,2.61302727272727,1.05218181818182,1.22780545454545
10149,Aaron,Crow,KCA,65,0,65,0,94.3,273,65,0,4.007,2.493,3,23.6811,60.57,1.9642,24.9301,27.4257,3.45186,3.79740461538462,58.2163,5.37,88.7942,58.8865,38.1752,8.38661538461538,3.27892153846154,0.743538461538462,1.25996
10663,Stephen,Pryor,SEA,25,0,25,0,95.8,106,25,0,1.541,0.959,0,10.2966,26.0911,0.7861,9.5901,10.4429,3.452436,3.759444,21.5064,2.56,27.82,26.729,13.6502,9.392796,3.706776,0.9216,1.27212
8700,Justin,Verlander,DET,191.808,191.808,0,1,93,798,30.4457142857,30.4457,13.8096,9.317,0,55.5884,178.1701,4.4535,73.6672,80.3356,3.45660660660661,3.76950075075075,173.6893,22.84,227.5581,217.0127,110.3695,8.36008352102102,2.60831456456456,1.0716966966967,1.19535003753754
5213,Chris,Perez,LAN,39.8395061777732,0,39.8395061777732,0,92.4,168,40.5061728395062,0,2.4325,1.5181,0,12.107,36.8046,1.7487,15.1813,16.567,3.42955305194591,3.7425915706552,36.1796,4.3,48.8282,43.6532,22.8379,8.31439522673607,2.73504896154539,0.971397582774031,1.21202807546193
8887,Matt,Reynolds,ARI,1,0,1,0,88.6,4,1,0,0.0615,0.0385,0,0.2821,0.8547,0.0279,0.3846,0.4207,3.4614,3.7863,0.9466,0.11,1.2967,1.0956,0.6092,7.6923,2.5389,0.99,1.2287
4664,Sam,LeCure,CIN,55,0,55,0,89,232,55,0,3.3843,2.1157,1,18.2098,52.6832,1.7932,21.1573,23.1482,3.46210363636364,3.78788727272727,49.4287,6.03,70.2944,54.6386,31.6598,8.62088727272727,2.97978545454546,0.986727272727273,1.22979090909091
4241,Brad,Lincoln,PHI,55,0,55,0,93,233,55,0,3.384,2.116,2,16.6977,50.6279,2.5712,21.1602,23.1157,3.46257818181818,3.78256909090909,50.8452,6.27,69.3751,58.6403,32.0952,8.28456545454545,2.73235090909091,1.026,1.22805272727273
6021,Takashi,Saito,ARI,1,0,1,0,89.8,4,1,0,0.0615,0.0385,0,0.2379,0.8304,0.0364,0.3848,0.4209,3.4632,3.7881,0.9587,0.11,1.3311,1.091,0.6168,7.4736,2.1411,0.99,1.1966
2882,Luis,Avilan,ATL,55,0,55,0,93.1,236,55,0,3.3824,2.1176,1,19.9507,46.3555,2.379,21.1758,23.4191,3.46513090909091,3.83221636363636,52.0564,4.33,82.1938,47.508,34.6153,7.58544545454546,3.26466,0.708545454545454,1.30922
7841,Jerry,Blevins,WAS,30,0,30,0,89.8,128,30,0,1.8443,1.1557,0,9.3262,26.7633,1.4198,11.5573,12.5749,3.46719,3.77247,28.3193,3.7,34.6518,35.8989,18.5195,8.02899,2.79786,1.11,1.25485
sa506959,Yimi,Garcia,LAN,19.7530864197531,0,19.7530864197531,0,NULL,84,19.7530864197531,0,1.2143,0.761,0,6.8964,18.7082,0.7079,7.6098,8.3316,3.467215125,3.79608525,17.768,1.95,25.325,19.7975,11.2646,8.523923625,3.14217225,0.88846875,1.24863525
sa598101,Carson,Smith,SEA,15,0,15,0,93.3,64,15,0,0.922,0.578,0,5.734,15.0764,0.7336,5.7802,6.3037,3.46812,3.78222,13.201,1.51,17.6196,15.7825,8.3584,9.04584,3.4404,0.906,1.26233333333333
2063,Jose,Veras,CHN,65,0,65,0,93,277,65,0,3.9918,2.5082,24,25.3854,64.4187,2.7343,25.0823,27.3885,3.47293384615385,3.79225384615385,56.8418,6.8,77.0892,67.1129,37.0349,8.91951230769231,3.51490153846154,0.941538461538461,1.26503384615385
715,Jamey,Wright,LAN,54.9876543308551,0,54.9876543308551,0,89.2,237,55.320987654321,0.0042,3.3347,2.0965,1.9753,20.2147,45.4329,2.6634,21.9663,24.2769,3.59529247802569,3.97347554935432,53.4251,3.77,89.8163,40.8823,35.3787,7.43614371218154,3.308602671162,0.617047597554292,1.33920606172645
4257,David,Huff,SFN,74.1808,19.1808,55,0.2585682548584,91,312,58.3650526316,3.3651,4.6316,3.2322,2,17.9218,58.6589,2.0269,28.6484,31.3198,3.47577270668421,3.79988083169769,72.3907,8.07,96.0579,86.636,47.1652,7.11680246101417,2.17436587364925,0.979094320902444,1.21746462696547
sa598117,Kevin,Quackenbush,SDN,1,0,1,0,93.3,4,1,0,0.0614,0.0386,0,0.4228,1.055,0.0386,0.3862,0.4224,3.4758,3.8016,0.8569,0.09,1.2156,0.9482,0.538,9.495,3.8052,0.81,1.2797
429,Brian,Fuentes,SLN,1,0,1,0,89.6,4,1,0,0.0613,0.0387,0,0.3116,0.8306,0.0393,0.3865,0.423,3.4785,3.807,0.9534,0.1,1.2821,1.1214,0.6265,7.4754,2.8044,0.9,1.265
1918,Matt,Thornton,NYA,55,0,55,0,93.9,231,55,0,3.3728,2.1272,1,16.2621,45.3444,1.9154,21.2721,23.4387,3.48088909090909,3.83542363636364,52.3699,5.34,81.2846,51.5301,33.3471,7.41999272727273,2.66107090909091,0.873818181818182,1.24785454545455
10091,Hisanori,Takahashi,CHN,1,0,1,0,87.8,4,1,0,0.0613,0.0387,0,0.355,0.8958,0.0233,0.3871,0.4232,3.4839,3.8088,0.9209,0.11,1.2436,1.0911,0.5988,8.0622,3.195,0.99,1.2759
6562,Alex,Cobb,TBA,191.808,191.808,0,1,91,803,31.4439344262,31.4439,13.2608,10.255,0,62.9458,162.6635,7.2741,74.2633,82.4631,3.48457676426426,3.86932713963964,175.8846,13.97,308.2852,143.6779,114.0854,7.63248404654655,2.95353791291291,0.655499249249249,1.24515348682015
4994,Fernando,Abad,OAK,10,0,10,0,92.8,42,10,0,0.6127,0.3873,0,2.9109,8.1115,0.3472,3.8734,4.2265,3.48606,3.80385,9.6181,1.14,12.3519,12.0147,6.2788,7.30035,2.61981,1.026,1.2529
5876,Gonzalez,Germen,NYN,45,0,45,0,93,190,45,0,2.755,1.745,0,13.8973,39.962,1.4087,17.4502,19.0446,3.49004,3.80892,41.7985,5.24,55.9298,50.0844,26.7828,7.9924,2.77946,1.048,1.23768444444444
9939,Brandon,Kintzler,MIL,55,0,55,0,91.9,232,55,0,3.3659,2.1341,3,15.5087,43.9721,1.6161,21.341,23.6364,3.49216363636364,3.86777454545455,54.1111,4.65,90.2175,43.844,34.5612,7.19543454545454,2.53778727272727,0.760909090909091,1.26581454545455
2467,Todd,Coffey,LAN,1,0,1,0,92.4,4,1,0,0.0612,0.0388,0,0.2903,0.8715,0.0368,0.3884,0.4257,3.4956,3.8313,0.9397,0.1,1.3667,1.0102,0.5934,7.8435,2.6127,0.9,1.23
5099,Rick,VandenHurk,PIT,1,0,1,0,93,4,1,0,0.0611,0.0389,0,0.2485,0.8335,0.0582,0.3887,0.425,3.4983,3.825,0.9663,0.1,1.3233,1.0951,0.6231,7.5015,2.2365,0.9,1.2148
9323,Patrick,Corbin,ARI,1,1,0,1,92.1,4,0.175438596491228,0.1754,0.0697,0.0574,0,0.2827,0.8557,0.0419,0.3891,0.4281,3.5019,3.8529,0.9374,0.1,1.4077,0.9693,0.6053,7.7013,2.5443,0.9,1.2201
sa291703,Jason,Ray,SDN,1,0,1,0,94.1,4,1,0,0.0611,0.0389,0,0.35,0.964,0.0306,0.3893,0.4257,3.5037,3.8313,0.9045,0.1,1.2793,0.9979,0.5662,8.676,3.15,0.9,1.2545
sa578001,R.J.,Alvarez,LAA,1,0.181,0.819,0.181,95.2,4,0.816782456140351,0.039,0.0614,0.0413,0,0.4393,1.0724,0.0429,0.3895,0.4245,3.5055,3.8205,0.8493,0.09,1.1269,1.0115,0.5449,9.6516,3.9537,0.81,1.2886
13781,Alex,Wood,ATL,197.2176,182.2176,14.9999999999999,0.923941879426583,91.6,836,44.8717377049,29.8717,13.0482,10.815,0,71.2593,186.1774,6.6726,76.8405,84.5729,3.50660640835301,3.85947349526614,178.9655,17.1,269.9095,175.2439,118.6539,8.49618188234721,3.25190905882639,0.780356317083262,1.26877520059062
8258,Huston,Street,SDN,65,0,65,0,89.1,273,65,0,3.9671,2.5329,24,17.1311,57.377,1.662,25.3289,27.4605,3.50707846153846,3.80222307692308,61.5791,8.66,74.3728,81.1693,38.6757,7.94450769230769,2.37199846153846,1.19907692307692,1.21092615384615
2377,Jose,Ceda,MIA,1,0,1,0,92.4,4,1,0,0.061,0.039,0,0.3411,0.9393,0.0334,0.3897,0.4261,3.5073,3.8349,0.9264,0.09,1.2773,1.0143,0.5999,8.4537,3.0699,0.81,1.2675
3951,Jose,Ascanio,PIT,1,0,1,0,91.5,4,1,0,0.061,0.039,0,0.2791,0.848,0.0378,0.3897,0.4267,3.5073,3.8403,0.9569,0.1,1.3441,1.0518,0.6173,7.632,2.5119,0.9,1.236
7952,Matt,Daley,NYA,10,0,10,0,86.8,42,10,0,0.6101,0.3899,0,2.6201,8.9595,0.4013,3.8993,4.2458,3.50937,3.82122,9.3926,1.24,12.454,11.182,5.9345,8.06355,2.35809,1.116,1.20127
8280,Tony,Sipp,ARI,1,0,1,0,90,4,1,0,0.061,0.039,0,0.3946,0.9519,0.0343,0.39,0.4221,3.51,3.7989,0.894,0.14,0.998,1.2876,0.582,8.5671,3.5514,1.26,1.2886
8245,J.P.,Howell,LAN,54.9876543308551,0,54.9876543308551,0,87.1,235,55.320987654321,0,3.3117,2.1204,0.9877,20.8899,48.0041,2.1221,21.2036,23.3987,3.47045900252047,3.82973783047576,50.3361,4.49,80.5302,48.5497,31.9746,7.85697999409973,3.41911475017226,0.734892231569966,1.29530893555561
304,Kerry,Wood,CHN,1,0,1,0,93.4,4,1,0,0.061,0.039,0,0.3336,0.9568,0.0417,0.3904,0.4251,3.5136,3.8259,0.9074,0.11,1.1908,1.0877,0.5844,8.6112,3.0024,0.99,1.241
sa501495,Brian,Moran,LAA,25,0,25,0,88.9,106,25,0,1.5238,0.9762,0,8.6262,22.6926,0.7717,9.7617,10.6516,3.514212,3.834576,23.1814,2.62,30.7358,27.589,14.8605,8.169336,3.105432,0.9432,1.272304
964,Vicente,Padilla,BOS,1,0,1,0,92.4,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.2767,0.8747,0.0395,0.3914,0.4271,3.5226,3.8439,0.9694,0.11,1.2827,1.0814,0.6394,7.8723,2.4903,0.99,1.2461
714,Luis,Vizcaino,CLE,1,0,1,0,89.3,4,1,0,0.0609,0.0391,0,0.269,0.9022,0.0369,0.3914,0.4261,3.5226,3.8349,0.9554,0.11,1.2396,1.1091,0.6162,8.1198,2.421,0.99,1.2244
278,Kyle,Farnsworth,PIT,1,0,1,0,92.3,4,1,0,0.0608,0.0392,0,0.2759,0.7917,0.0356,0.3919,0.4315,3.5271,3.8835,0.9748,0.09,1.4955,0.9509,0.6303,7.1253,2.4831,0.81,1.2507
273,Juan,Cruz,PIT,1,0,1,0,92.9,4,1,0,0.0608,0.0392,0,0.3441,0.8802,0.0382,0.392,0.4283,3.528,3.8547,0.9301,0.1,1.2538,1.1,0.6057,7.9218,3.0969,0.9,1.2742
1351,Nick,Hagadone,CLE,30,0,30,0,93.8,129,30,0,1.8237,1.1763,0,13.4421,30.7339,0.7631,11.7625,12.7827,3.52875,3.83481,26.5157,3.21,32.0847,33.7471,17.2712,9.22017,4.03263,0.963,1.33192666666667
9486,George,Kontos,SFN,25,0,25,0,90.2,106,25,0,1.5184,0.9816,0,7.1912,20.9074,0.7397,9.8162,10.7284,3.533832,3.862224,24.0289,2.51,32.7474,27.5169,15.5582,7.526664,2.588832,0.9036,1.248804
sa502167,Michael,Brady,MIA,10,0,10,0,91.3,42,10,0,0.6072,0.3928,0,2.6627,8.4658,0.3627,3.9281,4.2963,3.53529,3.86667,9.7479,0.95,13.497,10.555,6.296,7.61922,2.39643,0.855,1.24106
4972,Cole,Hamels,PHI,143.856,143.856,0,1,91.3,598,25.2378947368,25.2379,9.1044,9.1779,0,34.9775,131.3,4.4293,56.5578,61.8017,3.5384009009009,3.86647272272272,133.5072,16.28,188.5724,147.7431,84.3189,8.21446446446446,2.18828203203203,1.01851851851852,1.17120384273162
10343,Aaron,Loup,TOR,45,0,45,0,91.5,191,45,0,2.7297,1.7703,0,12.6771,36.0458,2.4938,17.7029,19.535,3.54058,3.907,44.887,3.95,71.0005,39.2444,28.5424,7.20916,2.53542,0.79,1.27920222222222
36,Xavier,Cedeno,WAS,15,0,15,0,88.9,64,15,0,0.9097,0.5903,0,5.6877,13.5925,0.6139,5.9027,6.4882,3.54162,3.89292,13.9243,1.34,20.8441,13.765,9.0849,8.1555,3.41262,0.804,1.30746666666667
9155,Charles,Brewer,ARI,1,0,1,0,90.6,4,1,0,0.0606,0.0394,0,0.24,0.8024,0.0386,0.3936,0.4308,3.5424,3.8772,0.9735,0.11,1.3852,1.0681,0.6247,7.2216,2.16,0.99,1.2135
2886,Juan,Oviedo,TBA,30,0,30,0,93.1,126,30,0,1.8186,1.1814,0,8.8384,26.0101,0.9836,11.814,12.7997,3.5442,3.83991,28.0721,3.87,33.3865,38.3227,18.101,7.80303,2.65152,1.161,1.23035
sa635432,Raudel,Lazo,MIA,1,0,1,0,89.2,4,1,0,0.0606,0.0394,0,0.343,0.8887,0.0317,0.3939,0.4311,3.5451,3.8799,0.9463,0.09,1.3163,1.0294,0.614,7.9983,3.087,0.81,1.2893
583,Jeremy,Affeldt,SFN,30,0,30,0,90.8,129,30,0,1.8167,1.1833,0,10.9185,23.9485,1.4773,11.8328,13.1213,3.54984,3.93639,28.8193,1.96,49.0809,23.3111,18.6891,7.18455,3.27555,0.588,1.32459333333333
1642,Francisco,Rodriguez,MIL,65,0,65,0,91.1,274,65,0,3.936,2.564,5,21.6027,64.6436,1.7978,25.6396,27.9545,3.55009846153846,3.87062307692308,59.0096,6.9,81.5343,64.1281,37.5519,8.95065230769231,2.99114307692308,0.955384615384615,1.24018923076923
206,Darren,Oliver,TOR,65,0,65,0,87.4,273,65,0,3.9308,2.5692,4,17.5011,57.5347,2.5795,25.6924,28.0388,3.55740923076923,3.88229538461538,62.9756,7.16,85.7137,68.6098,40.0046,7.96634307692308,2.42322923076923,0.991384615384615,1.23810307692308
6979,Brandon,Dickson,SLN,1,0,1,0,88.7,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.1995,0.7389,0.0296,0.3955,0.4335,3.5595,3.9015,1.0126,0.1,1.4497,1.0745,0.6571,6.6501,1.7955,0.9,1.2121
14444,Hyun-Jin,Ryu,LAN,194.44,194.44,0,1,90,814,32.0557377048889,32.0557,13.4718,10.7538,0,56.8299,167.3203,4.9141,74.964,82.4517,3.46984159637935,3.81642306109854,179.4503,18.09,275.3555,185.7509,115.6167,7.74471662209422,2.63047263937461,0.837327710347665,1.2151830898992
10587,Chad,Bettis,COL,30,0,30,0,93.8,127,30,0.1479,1.7877,1.1834,0,8.2627,27.5339,1.2081,11.8769,12.9722,3.56307,3.89166,29.1751,3.31,39.7731,29.2971,19.7247,8.26017,2.47881,0.993,1.24792666666667
7645,Chris,Leroux,PIT,1,0,1,0,91.8,4,1,0,0.0604,0.0396,0,0.2918,0.8205,0.0551,0.396,0.4346,3.564,3.9114,0.9648,0.09,1.4265,0.9915,0.623,7.3845,2.6262,0.81,1.2566
sa658235,Thomas,Harlan,PIT,1,0.129,0.871,0.129,92.8,4,1,0,0.0604,0.0396,0,0.3291,0.8376,0.0363,0.3964,0.4342,3.5676,3.9078,0.9511,0.1,1.3446,1.0522,0.6175,7.5384,2.9619,0.9,1.2802
